strategy,strategy_label,date,portfolio_value_before,turnover,buy,sell,target_equity,target_bonds_cash,target_gold
strategy_recommended_mix,Rekomendowany miks 30/70/0,1977-12-30,852.30001663,0.14764422,NDX 7.38% ($62.92),"SPX 2.27% ($19.39), Obligacje 30+/TLT 1.28% ($10.88), Obligacje/gotowka 3.83% ($32.65)",0.70107371,0.29892629,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1978-01-06,852.00049677,0.14764422,"SPX 2.27% ($19.38), Obligacje 30+/TLT 1.28% ($10.88), Obligacje/gotowka 3.83% ($32.64)",NDX 7.38% ($62.90),0.65000000,0.35000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1978-03-03,827.34540911,0.58677888,"NDX 24.61% ($203.59), Obligacje 30+/TLT 4.73% ($39.15)","SPX 7.58% ($62.74), Obligacje/gotowka 21.76% ($180.00)",0.82024569,0.17975431,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1978-05-05,862.00740280,0.49214742,"SPX 7.58% ($65.36), Obligacje 30+/TLT 4.02% ($34.64), Obligacje/gotowka 13.01% ($112.11)",NDX 24.61% ($212.12),0.65000000,0.35000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1978-08-04,896.99742124,0.49214742,NDX 24.61% ($220.73),"SPX 7.58% ($68.02), Obligacje 30+/TLT 13.01% ($116.66), Obligacje/gotowka 4.02% ($36.05)",0.82024569,0.17975431,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1978-09-22,958.83593438,0.17460737,"SPX 2.27% ($21.81), Obligacje/gotowka 6.46% ($61.90)","NDX 7.38% ($70.78), Obligacje 30+/TLT 1.35% ($12.93)",0.76917198,0.23082802,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1978-09-29,958.01228999,0.14764422,NDX 7.38% ($70.72),"SPX 2.27% ($21.79), Obligacje/gotowka 5.11% ($48.93)",0.82024569,0.17975431,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1978-10-27,941.44495112,0.55506142,"SPX 7.58% ($71.39), Obligacje/gotowka 20.17% ($189.89)","NDX 24.61% ($231.66), Obligacje 30+/TLT 3.15% ($29.62)",0.65000000,0.35000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1978-11-10,926.44320156,0.14764422,NDX 7.38% ($68.39),"SPX 2.27% ($21.08), Obligacje/gotowka 5.11% ($47.32)",0.70107371,0.29892629,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1978-12-01,901.19336016,0.48450319,"NDX 9.12% ($82.17), Obligacje/gotowka 15.11% ($136.15)",SPX 24.23% ($218.32),0.55000000,0.45000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1979-01-05,914.56200813,0.54049138,"SPX 18.92% ($173.01), NDX 8.11% ($74.15)",Obligacje/gotowka 27.02% ($247.16),0.82024569,0.17975431,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1979-02-02,946.24533682,0.14764422,"SPX 2.27% ($21.53), Obligacje 30+/TLT 2.62% ($24.84), Obligacje/gotowka 2.48% ($23.49)",NDX 7.38% ($69.85),0.76917198,0.23082802,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1979-03-02,938.00168154,0.34450319,"SPX 5.31% ($49.79), Obligacje 30+/TLT 6.12% ($57.45), Obligacje/gotowka 5.79% ($54.33)",NDX 17.23% ($161.57),0.65000000,0.35000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1979-05-04,970.91397782,0.49214742,NDX 24.61% ($238.92),"SPX 7.58% ($73.62), Obligacje 30+/TLT 4.26% ($41.32), Obligacje/gotowka 12.77% ($123.97)",0.82024569,0.17975431,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1979-08-03,993.88009364,0.63036854,Obligacje/gotowka 31.52% ($313.26),"SPX 18.92% ($188.01), NDX 8.11% ($80.58), Obligacje 30+/TLT 4.49% ($44.66)",0.55000000,0.45000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1979-09-28,1039.77528509,0.22500000,Obligacje 30+/TLT 11.25% ($116.97),Obligacje/gotowka 11.25% ($116.97),0.55000000,0.45000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1979-11-23,1004.05058633,0.55500000,"SPX 16.50% ($165.67), Obligacje/gotowka 11.25% ($112.96)","NDX 16.50% ($165.67), Obligacje 30+/TLT 11.25% ($112.96)",0.55000000,0.45000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1980-01-18,1050.15391888,0.22500000,Obligacje 30+/TLT 11.25% ($118.14),Obligacje/gotowka 11.25% ($118.14),0.55000000,0.45000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1980-03-14,1042.06929599,0.22500000,Obligacje/gotowka 11.25% ($117.23),Obligacje 30+/TLT 11.25% ($117.23),0.55000000,0.45000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1980-05-09,1020.46413779,0.55500000,"NDX 16.50% ($168.38), Obligacje 30+/TLT 11.25% ($114.80)","SPX 16.50% ($168.38), Obligacje/gotowka 11.25% ($114.80)",0.55000000,0.45000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1980-06-27,1096.57837636,0.13500000,Obligacje 30+/TLT 6.75% ($74.02),Obligacje/gotowka 6.75% ($74.02),0.55000000,0.45000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1980-07-04,1097.17915095,0.31500000,Obligacje 30+/TLT 15.75% ($172.81),Obligacje/gotowka 15.75% ($172.81),0.55000000,0.45000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1980-09-05,1068.83767181,0.22500000,Obligacje/gotowka 11.25% ($120.24),Obligacje 30+/TLT 11.25% ($120.24),0.55000000,0.45000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1980-10-31,1110.39730430,0.55500000,"SPX 16.50% ($183.22), Obligacje/gotowka 11.25% ($124.92)","NDX 16.50% ($183.22), Obligacje 30+/TLT 11.25% ($124.92)",0.55000000,0.45000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1980-12-26,1114.19135221,0.22500000,Obligacje/gotowka 11.25% ($125.35),Obligacje 30+/TLT 11.25% ($125.35),0.55000000,0.45000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1981-02-20,1124.40165267,0.55000000,"SPX 10.00% ($112.44), Obligacje 30+/TLT 17.50% ($196.77)",Obligacje/gotowka 27.50% ($309.21),0.65000000,0.35000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1981-07-03,1143.11897496,0.49214742,NDX 24.61% ($281.29),"SPX 7.58% ($86.68), Obligacje 30+/TLT 8.51% ($97.31), Obligacje/gotowka 8.51% ($97.31)",0.82024569,0.17975431,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1981-08-07,1106.78648103,0.14764422,"SPX 2.27% ($25.18), Obligacje 30+/TLT 2.55% ($28.26), Obligacje/gotowka 2.55% ($28.26)",NDX 7.38% ($81.71),0.76917198,0.23082802,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1981-08-28,1108.85765139,0.34450319,"SPX 5.31% ($58.86), Obligacje 30+/TLT 5.96% ($66.07), Obligacje/gotowka 5.96% ($66.07)",NDX 17.23% ($191.00),0.65000000,0.35000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1981-10-02,1036.09718770,0.65500000,"NDX 16.50% ($170.96), Obligacje 30+/TLT 16.25% ($168.37)","SPX 26.50% ($274.57), Obligacje/gotowka 6.25% ($64.76)",0.55000000,0.45000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1982-02-05,1140.98356258,0.22500000,Obligacje/gotowka 11.25% ($128.36),Obligacje 30+/TLT 11.25% ($128.36),0.55000000,0.45000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1982-04-02,1114.36967216,0.22500000,Obligacje 30+/TLT 11.25% ($125.37),Obligacje/gotowka 11.25% ($125.37),0.55000000,0.45000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1982-04-30,1169.53987047,0.16214742,"SPX 5.68% ($66.37), NDX 2.43% ($28.45)","Obligacje 30+/TLT 6.08% ($71.11), Obligacje/gotowka 2.03% ($23.70)",0.63107371,0.36892629,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1982-05-07,1166.61656200,0.16214742,"Obligacje 30+/TLT 6.08% ($70.94), Obligacje/gotowka 2.03% ($23.65)","SPX 5.68% ($66.21), NDX 2.43% ($28.37)",0.55000000,0.45000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1982-08-06,1157.85496790,0.54049138,"SPX 18.92% ($219.03), NDX 8.11% ($93.87)","Obligacje 30+/TLT 20.27% ($234.68), Obligacje/gotowka 6.76% ($78.23)",0.82024569,0.17975431,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1982-10-01,1329.35628165,0.53333333,"Obligacje 30+/TLT 20.00% ($265.87), Obligacje/gotowka 6.67% ($88.62)","SPX 18.67% ($248.15), NDX 8.00% ($106.35)",0.55357903,0.44642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1983-04-08,1697.59355027,0.33392629,"SPX 5.54% ($93.98), Obligacje/gotowka 11.16% ($189.46)","NDX 5.54% ($93.98), Obligacje 30+/TLT 11.16% ($189.46)",0.55357903,0.44642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1983-05-06,1739.74046435,1.18498936,"SPX 63.50% ($1,104.73), NDX 23.75% ($413.19)","Obligacje 30+/TLT 15.62% ($271.83), Obligacje/gotowka 15.62% ($271.83)",1.42607371,0.13392629,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1983-06-03,1830.87405588,0.06696315,Obligacje 30+/TLT 3.35% ($61.30),Obligacje/gotowka 3.35% ($61.30),1.42607371,0.13392629,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1983-07-29,1859.64642843,0.13339263,"SPX 3.32% ($61.77), Obligacje/gotowka 3.35% ($62.26)","NDX 3.32% ($61.77), Obligacje 30+/TLT 3.35% ($62.26)",1.42607371,0.13392629,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1983-08-05,1851.62052435,1.18498936,"Obligacje 30+/TLT 15.62% ($289.31), Obligacje/gotowka 15.62% ($289.31)","SPX 55.75% ($1,032.27), NDX 31.50% ($583.26)",0.55357903,0.44642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1983-09-02,1837.86133259,1.18498936,"SPX 55.75% ($1,024.60), NDX 31.50% ($578.93)","Obligacje 30+/TLT 15.62% ($287.16), Obligacje/gotowka 15.62% ($287.16)",1.42607371,0.13392629,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1983-09-23,1857.37355670,0.06696315,Obligacje 30+/TLT 3.35% ($62.19),Obligacje/gotowka 3.35% ($62.19),1.42607371,0.13392629,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1983-11-04,1900.17913026,1.18498936,"Obligacje 30+/TLT 23.44% ($445.35), Obligacje/gotowka 7.81% ($148.45)","SPX 55.75% ($1,059.34), NDX 31.50% ($598.56)",0.55357903,0.44642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1983-11-25,1891.36378943,0.06696315,Obligacje/gotowka 3.35% ($63.33),Obligacje 30+/TLT 3.35% ($63.33),0.55357903,0.44642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1983-12-30,1891.14332566,0.15624734,Obligacje/gotowka 7.81% ($147.74),Obligacje 30+/TLT 7.81% ($147.74),0.55357903,0.44642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1984-02-03,1925.68727013,0.06696315,Obligacje/gotowka 3.35% ($64.48),Obligacje 30+/TLT 3.35% ($64.48),0.55357903,0.44642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1984-02-24,1872.80036621,0.15624734,Obligacje/gotowka 7.81% ($146.31),Obligacje 30+/TLT 7.81% ($146.31),0.55357903,0.44642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1984-03-30,1850.45834339,0.06696315,Obligacje 30+/TLT 3.35% ($61.96),Obligacje/gotowka 3.35% ($61.96),0.55357903,0.44642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1984-04-20,1855.49052420,0.15624734,Obligacje 30+/TLT 7.81% ($144.96),Obligacje/gotowka 7.81% ($144.96),0.55357903,0.44642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1984-05-25,1811.37991338,0.06696315,Obligacje/gotowka 3.35% ($60.65),Obligacje 30+/TLT 3.35% ($60.65),0.55357903,0.44642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1984-06-15,1805.05338300,0.15624734,Obligacje/gotowka 7.81% ($141.02),Obligacje 30+/TLT 7.81% ($141.02),0.55357903,0.44642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1984-07-20,1808.53942415,0.06696315,Obligacje 30+/TLT 3.35% ($60.55),Obligacje/gotowka 3.35% ($60.55),0.55357903,0.44642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1984-08-10,1856.82943227,0.15624734,Obligacje 30+/TLT 7.81% ($145.06),Obligacje/gotowka 7.81% ($145.06),0.55357903,0.44642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1984-09-14,1939.66189716,0.06696315,Obligacje 30+/TLT 3.35% ($64.94),Obligacje/gotowka 3.35% ($64.94),0.55357903,0.44642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1984-10-05,1972.17867323,0.15624734,Obligacje 30+/TLT 7.81% ($154.07),Obligacje/gotowka 7.81% ($154.07),0.55357903,0.44642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1984-11-30,2125.99505863,1.18498936,"SPX 55.75% ($1,185.23), NDX 31.50% ($669.69)","Obligacje 30+/TLT 23.44% ($498.27), Obligacje/gotowka 7.81% ($166.09)",1.42607371,0.13392629,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1984-12-07,2087.21978967,1.18498936,"Obligacje 30+/TLT 23.44% ($489.18), Obligacje/gotowka 7.81% ($163.06)","SPX 55.75% ($1,163.61), NDX 31.50% ($657.47)",0.55357903,0.44642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1985-01-04,2097.27952065,1.18498936,"SPX 55.75% ($1,169.22), NDX 31.50% ($660.64)","Obligacje 30+/TLT 23.44% ($491.54), Obligacje/gotowka 7.81% ($163.85)",1.42607371,0.13392629,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1985-06-07,2521.94507805,1.18498936,"Obligacje 30+/TLT 23.44% ($591.07), Obligacje/gotowka 7.81% ($197.02)","SPX 55.75% ($1,405.97), NDX 31.50% ($794.41)",0.55357903,0.44642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1985-08-02,2557.67405414,1.18498936,"SPX 55.75% ($1,425.89), NDX 31.50% ($805.67)","Obligacje 30+/TLT 23.44% ($599.44), Obligacje/gotowka 7.81% ($199.81)",1.42607371,0.13392629,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1985-09-06,2490.28945860,1.18498936,"Obligacje 30+/TLT 23.44% ($583.65), Obligacje/gotowka 7.81% ($194.55)","SPX 55.75% ($1,388.32), NDX 31.50% ($784.44)",0.55357903,0.44642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1985-10-04,2479.66358879,1.18498936,"SPX 55.75% ($1,382.40), NDX 31.50% ($781.09)","Obligacje 30+/TLT 23.44% ($581.16), Obligacje/gotowka 7.81% ($193.72)",1.42607371,0.13392629,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1985-10-25,2493.75745978,1.67305127,"NDX 83.65% ($2,086.09)","SPX 82.32% ($2,052.84), Obligacje 30+/TLT 1.00% ($24.94), Obligacje/gotowka 0.33% ($8.31)",1.43940704,0.12059296,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1985-11-22,2666.00423151,0.02666667,"SPX 0.27% ($7.11), NDX 1.07% ($28.44)","Obligacje 30+/TLT 1.00% ($26.66), Obligacje/gotowka 0.33% ($8.89)",1.45274037,0.10725963,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1985-12-06,2791.24556716,0.05362981,Obligacje/gotowka 2.68% ($74.85),Obligacje 30+/TLT 2.68% ($74.85),1.45274037,0.10725963,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1985-12-20,2922.36371676,0.02666667,"SPX 0.27% ($7.79), NDX 1.07% ($31.17)","Obligacje 30+/TLT 0.67% ($19.48), Obligacje/gotowka 0.67% ($19.48)",1.46607371,0.09392629,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1986-01-17,3058.42206937,0.02666667,"SPX 0.27% ($8.16), NDX 1.07% ($32.62)","Obligacje 30+/TLT 0.67% ($20.39), Obligacje/gotowka 0.67% ($20.39)",1.47940704,0.08059296,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1986-01-31,3072.72537121,0.04029648,Obligacje 30+/TLT 2.01% ($61.91),Obligacje/gotowka 2.01% ($61.91),1.47940704,0.08059296,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1986-02-07,3080.87811556,0.93610048,"Obligacje 30+/TLT 14.10% ($434.52), Obligacje/gotowka 4.70% ($144.84)","SPX 14.96% ($460.93), NDX 59.84% ($1,843.72)",0.73135680,0.26864320,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1986-02-14,3147.85546227,0.08888889,"SPX 0.89% ($27.98), NDX 3.56% ($111.92)","Obligacje 30+/TLT 3.33% ($104.93), Obligacje/gotowka 1.11% ($34.98)",0.77580125,0.22419875,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1986-03-14,3430.30263214,0.08888889,"SPX 0.89% ($30.49), NDX 3.56% ($121.97)","Obligacje 30+/TLT 3.33% ($114.34), Obligacje/gotowka 1.11% ($38.11)",0.82024569,0.17975431,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1986-04-04,3625.70540494,0.65165603,"SPX 12.12% ($439.31), NDX 48.47% ($1,757.24)","Obligacje 30+/TLT 3.44% ($124.62), Obligacje/gotowka 1.15% ($41.54)",1.42607371,0.13392629,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1986-05-02,3759.44882496,1.18498936,"Obligacje 30+/TLT 23.44% ($881.11), Obligacje/gotowka 7.81% ($293.70)","SPX 17.45% ($656.02), NDX 69.80% ($2,624.08)",0.55357903,0.44642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1986-08-08,3874.90487694,1.18498936,"SPX 17.45% ($676.17), NDX 69.80% ($2,704.67)","Obligacje 30+/TLT 23.44% ($908.17), Obligacje/gotowka 7.81% ($302.72)",1.42607371,0.13392629,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1986-09-05,3993.59304419,1.18498936,"Obligacje 30+/TLT 23.44% ($935.98), Obligacje/gotowka 7.81% ($311.99)","SPX 17.45% ($696.88), NDX 69.80% ($2,787.51)",0.55357903,0.44642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1986-12-05,4018.74759567,0.22321049,Obligacje/gotowka 11.16% ($448.51),Obligacje 30+/TLT 11.16% ($448.51),0.55357903,0.44642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1987-01-02,4084.52813588,1.18498936,"SPX 17.45% ($712.75), NDX 69.80% ($2,850.98)","Obligacje 30+/TLT 15.62% ($638.20), Obligacje/gotowka 15.62% ($638.20)",1.42607371,0.13392629,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1987-01-30,4374.55100206,0.06696315,Obligacje 30+/TLT 3.35% ($146.47),Obligacje/gotowka 3.35% ($146.47),1.42607371,0.13392629,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1987-04-03,5301.58832578,1.18498936,"Obligacje 30+/TLT 1.12% ($59.17), Obligacje/gotowka 30.13% ($1,597.55)","SPX 0.84% ($44.67), NDX 86.41% ($4,580.94)",0.55357903,0.44642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1987-04-10,5241.42804755,0.55357903,"SPX 27.68% ($1,450.77)","NDX 27.68% ($1,450.77)",0.55357903,0.44642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1987-08-21,5502.99010571,0.44642097,"Obligacje 30+/TLT 22.32% ($1,228.33)","Obligacje/gotowka 22.32% ($1,228.33)",0.55357903,0.44642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1987-08-28,5530.81939804,0.13392629,Obligacje/gotowka 6.70% ($370.36),Obligacje 30+/TLT 6.70% ($370.36),0.55357903,0.44642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1987-09-04,5507.44574939,0.13392629,Obligacje 30+/TLT 6.70% ($368.80),Obligacje/gotowka 6.70% ($368.80),0.55357903,0.44642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1987-10-30,5166.89368368,0.22321049,Obligacje/gotowka 11.16% ($576.65),Obligacje 30+/TLT 11.16% ($576.65),0.55357903,0.44642097,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1987-11-06,5124.79479116,1.11338137,"NDX 47.84% ($2,451.80), Obligacje 30+/TLT 7.83% ($401.13)","SPX 43.40% ($2,224.03), Obligacje/gotowka 12.27% ($628.90)",0.59802347,0.40197653,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1987-12-04,4632.45024060,0.08888889,"SPX 0.89% ($41.18), NDX 3.56% ($164.71)","Obligacje 30+/TLT 3.33% ($154.42), Obligacje/gotowka 1.11% ($51.47)",0.64246791,0.35753209,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1988-01-01,4656.40892810,0.08888889,"SPX 0.89% ($41.39), NDX 3.56% ($165.56)","Obligacje 30+/TLT 3.33% ($155.21), Obligacje/gotowka 1.11% ($51.74)",0.68691236,0.31308764,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1988-01-29,4855.19531364,0.08888889,"SPX 0.89% ($43.16), NDX 3.56% ($172.63)","Obligacje 30+/TLT 3.33% ($161.84), Obligacje/gotowka 1.11% ($53.95)",0.73135680,0.26864320,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1988-02-26,5045.60142638,0.08888889,"SPX 0.89% ($44.85), NDX 3.56% ($179.40)","Obligacje 30+/TLT 3.33% ($168.19), Obligacje/gotowka 1.11% ($56.06)",0.77580125,0.22419875,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1988-03-25,5183.97907156,0.08888889,"SPX 0.89% ($46.08), NDX 3.56% ($184.32)","Obligacje 30+/TLT 3.33% ($172.80), Obligacje/gotowka 1.11% ($57.60)",0.82024569,0.17975431,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1988-06-03,4987.57575345,0.81165603,"SPX 13.72% ($684.12), NDX 54.87% ($2,736.50)","Obligacje 30+/TLT 9.44% ($470.68), Obligacje/gotowka 3.15% ($156.89)",1.50607371,0.05392629,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1988-07-01,5487.36990819,0.81165603,"Obligacje 30+/TLT 9.44% ($517.85), Obligacje/gotowka 3.15% ($172.62)","SPX 13.72% ($752.68), NDX 54.87% ($3,010.71)",0.82024569,0.17975431,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1988-07-22,5430.44271148,1.40702457,"SPX 48.60% ($2,638.93), Obligacje/gotowka 21.76% ($1,181.45)","NDX 65.62% ($3,563.44), Obligacje 30+/TLT 4.73% ($256.95)",0.65000000,0.35000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1988-09-23,5424.94864156,1.31239311,"NDX 65.62% ($3,559.83)","SPX 48.60% ($2,636.26), Obligacje 30+/TLT 4.26% ($230.89), Obligacje/gotowka 12.77% ($692.68)",0.82024569,0.17975431,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1989-03-17,6073.70065196,1.31239311,"SPX 48.60% ($2,951.52), Obligacje 30+/TLT 4.26% ($258.51), Obligacje/gotowka 12.77% ($775.52)","NDX 65.62% ($3,985.54)",0.65000000,0.35000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1989-03-24,6051.35345560,1.31239311,"NDX 65.62% ($3,970.88)","SPX 48.60% ($2,940.66), Obligacje 30+/TLT 4.26% ($257.55), Obligacje/gotowka 12.77% ($772.66)",0.82024569,0.17975431,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1989-04-07,6049.07947800,1.31239311,"SPX 48.60% ($2,939.56), Obligacje 30+/TLT 4.26% ($257.46), Obligacje/gotowka 12.77% ($772.37)","NDX 65.62% ($3,969.39)",0.65000000,0.35000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1989-04-14,6088.93713445,1.31239311,"NDX 65.62% ($3,995.54)","SPX 48.60% ($2,958.92), Obligacje 30+/TLT 4.26% ($259.15), Obligacje/gotowka 12.77% ($777.46)",0.82024569,0.17975431,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1990-09-07,7267.11655697,0.54049138,"Obligacje 30+/TLT 18.01% ($1,308.53), Obligacje/gotowka 9.02% ($655.38)","SPX 5.40% ($392.78), NDX 21.62% ($1,571.13)",0.55000000,0.45000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1990-11-02,7002.08951412,0.22500000,Obligacje/gotowka 11.25% ($787.74),Obligacje 30+/TLT 11.25% ($787.74),0.55000000,0.45000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1990-11-30,7180.95307187,0.16214742,"SPX 1.62% ($116.44), NDX 6.49% ($465.75)","Obligacje 30+/TLT 0.68% ($48.74), Obligacje/gotowka 7.43% ($533.45)",0.63107371,0.36892629,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1990-12-07,7214.10910889,0.16214742,"Obligacje 30+/TLT 4.05% ($292.44), Obligacje/gotowka 4.05% ($292.44)","SPX 1.62% ($116.97), NDX 6.49% ($467.90)",0.55000000,0.45000000,0.00000000
strategy_recommended_mix,Rekomendowany miks 30/70/0,1990-12-28,7410.52785602,0.15750000,Obligacje 30+/TLT 7.87% ($583.58),Obligacje/gotowka 7.88% ($583.58),0.55000000,0.45000000,0.00000000
strategy,Strategia bazowa,1954-07-02,100.00000000,1.00000000,"SPX 83.33% ($83.33), Obligacje/gotowka 16.67% ($16.67)",,0.83333333,0.16666667,0.00000000
strategy,Strategia bazowa,1956-02-03,150.79282973,0.23333333,"SPX 6.67% ($10.05), Obligacje 30+/TLT 5.00% ($7.54)",Obligacje/gotowka 11.67% ($17.59),0.90000000,0.10000000,0.00000000
strategy,Strategia bazowa,1956-06-01,159.66633296,0.23333333,Obligacje/gotowka 11.67% ($18.63),"SPX 6.67% ($10.64), Obligacje 30+/TLT 5.00% ($7.98)",0.83333333,0.16666667,0.00000000
strategy,Strategia bazowa,1959-05-01,210.20851797,0.25000000,Obligacje 30+/TLT 12.50% ($26.28),Obligacje/gotowka 12.50% ($26.28),0.83333333,0.16666667,0.00000000
